name,Kind,Alcohol,Aroma,Taste,Finish
코마가타게 2018,재패니즈 싱글몰트 위스키,48.0,"가벼운 피트, 바나나, 배, 살구","견과류, 스파이스, 시나몬, 자두, 쿠키","가벼운 피트, 깔끔한, 스모키, 페퍼민트"
코마가타게 2019,재패니즈 싱글몰트 위스키,48.0,"생강, 핵과류, 시트러스, 감귤","꽃, 달콤한, 몰트, 살구, 스파이스","깔끔한, 넛맥, 오렌지 마멀레이드, 단감"
콘티넨탈 위스키 옐로우 라벨,블렌디드 위스키,37.0,"바닐라, 오크, 초콜릿","바닐라, 부드러운, 온화한","부드러운, 조화로운"
레이디 오브 더 글렌 하이랜드파크 버번배럴,싱글몰트 위스키,54.3,"달콤한, 바닐라, 꿀, 토피, 스모키","바닐라, 벌집, 구운 견과류","긴 여운, 시나몬, 꿀, 모카, 스모키"
위스키 에이전시 산시바 10주년 기념 글렌그란트 22년 셰리 벗,싱글몰트 위스키,53.2,"다크 초콜릿, 잘 익은 과일, 진저 브레드, 진한 꿀, 체리 우드","구운 헤이즐넛, 셰리, 오렌지 마멀레이드, 우드, 몰트, 풍부한","깔끔한, 말린 살구, 과일, 후추, 호두"
시그나토리 2009 글렌 엘긴 12년,싱글몰트 위스키,46.0,"깨끗한, 우아한, 꿀, 바닐라, 부드러운, 스파이시, 가벼운 오크","부드러운, 꿀, 토피넛, 바닐라, 토피, 열대 과일","긴 여운, 부드러운"
코마가타게 코히간자쿠라,재패니즈 싱글몰트 위스키,52.0,"몰트, 옅은 피트, 셰리, 사과","레몬, 시트러스, 스파이스, 맑은, 단감","깔끔한, 과일, 스파이스"
코마가타게 시나노탄포포,재패니즈 싱글몰트 위스키,52.0,"복숭아, 바닐라, 마지팬, 스모키","백후추, 넛맥, 사과, 캐러멜","따뜻한, 아몬드, 가벼운 오크"
레이디 오브 더 글렌 달유안 13년,싱글몰트 위스키,53.7,"셰리, 토스트, 건포도, 건자두, 나무","셰리, 다크 초콜릿, 체리, 발사믹, 후추","말린 과일, 복합적인, 구운 고기"
글렌알라키 싱글 캐스크 1989 31년 올로로쏘 혹스헤드,싱글몰트 위스키,47.8,"셰리, 말린 과일, 자두, 가죽, 우아한","건포도, 가죽, 다크 초콜릿, 달콤한, 오크","강한 오크, 셰리, 적포도, 헤이즐넛, 아몬드"
글렌알라키 2008 올로로쏘,싱글몰트 위스키,56.4,"셰리, 바나나, 상쾌한, 볼륨감","넛맥, 시나몬, 허브, 생강, 나무","셰리, 따뜻한, 후추"
위스키 브로커 글렌 모레이 8년,싱글몰트 위스키,54.6,"꽃, 바닐라, 토피","견과류, 꿀, 보리, 오크","달콤한, 부드러운, 살구, 화이트 초콜릿"
아사기마다라,재패니즈 블렌디드 위스키,48.0,"바닐라, 백합, 코코아, 페이스트리","서양 배, 꿀, 백후추, 스파이스, 복숭아","바닐라, 부드러운, 은은한, 나무"
레이디 오브 더 글렌 글렌모레이 아마로네,싱글몰트 위스키,56.6,"달콤한, 딸기 잼, 레드베리, 생강, 캐러멜","귀리, 딸기 잼, 구운 배, 시나몬","바닐라, 화이트 초콜릿, 스모키, 시나몬"
시그나토리 2016 쿨일라 아일라 셀렉션,싱글몰트 위스키,46.0,"스모키, 짭짤한, 바닐라","시트러스, 감귤, 피트, 오일리","스모키, 바닐라, 자몽, 오크"
글렌알라키 2008 마데이라,싱글몰트 위스키,57.6,"꿀, 복숭아, 오렌지, 모카","달콤한, 설탕, 바닐라, 살구, 바나나","헤더 꿀, 건포도, 시나몬, 서양 자두"
글렌알라키 싱글 캐스크 2011 10년 프리미에 크뤼 클라쎄 바이 더 몰트샵 No.1,싱글몰트 위스키,64.1,"사과 껍질, 시나몬, 헤더 꿀, 장미","버터스카치, 민트, 딸기, 생강, 아몬드","넛맥, 긴 여운, 아몬드"
글렌알라키 2011 뀌베,싱글몰트 위스키,54.9,"꿀, 과일, 은은한","나무, 다크 초콜릿, 코코아","다크 초콜릿, 잘 익은 자두, 과일, 흙내음"
레이디 오브 더 글렌 글렌엘긴 마데이라,싱글몰트 위스키,55.2,"다크 초콜릿, 구운 견과류, 오렌지 껍질, 벌집","구운 사과, 블랙베리, 건포도, 시나몬","스파이스, 허브, 민트 초콜릿, 꿀"
산시바 포트샬롯 10년 버번 캐스크,싱글몰트 위스키,62.3,"꽃, 바다 내음, 생강, 정향","꿀, 바닐라, 바다 내음, 코코넛, 훈제 굴","강한 오크, 말린 오렌지, 망고, 몰트"
레이디 오브 더 글렌 아드모어 11년,싱글몰트 위스키,59.3,"미네랄리티, 부드러운, 향신료, 바닐라, 비터 오렌지, 참나무, 바다 내음","땅콩, 아몬드, 버터, 열대 과일","구운 몰트, 살구 잼, 레몬, 시트러스, 설탕에 절인 오렌지, 훈연"
레이디 오브 더 글렌 피터케른 12년,싱글몰트 위스키,57.6,"견과류, 브리오슈, 허니듀","다이제스티브 비스킷, 레몬타르트, 버터, 오렌지 케이크, 호밀빵","달콤한, 바닐라"
레이디 오브 더 글렌 달무낙 6년,싱글몰트 위스키,59.6,"말린 과일, 알코올감","말린 과일, 가벼운, 우디, 타닌","샌달우드, 시트러스"
블랙애더 로우 캐스크 레드 스네이크 10년 57.4%,싱글몰트 위스키,57.4,"구운 빵, 오크","초콜릿, 바닐라","과일 샐러드, 오크"
컴파스 박스 피트 몬스터,블렌디드 몰트 위스키,46.0,"곡물, 과일, 달콤한, 짭짤한, 피트","구리, 꽃, 스모키, 풀, 오크, 피트, 파파야, 훈제 베이컨","오크, 장미, 제비꽃, 피트, 향신료"
조니워커 블루,블렌디드 위스키,43.0,"헤이즐넛, 꿀, 오렌지","생강, 다크 초콜릿, 말린 과일","긴 여운, 부드러운, 스모키"
벤로막 40년 2022,싱글몰트 위스키,57.6,"생강, 시나몬, 다크 초콜릿, 시트러스, 감귤","오렌지, 사과, 허브, 달콤한","오크, 강렬한, 긴 여운, 복합적인, 스파이시"
그란츠 트리플 우드,블렌디드 위스키,40.0,"깨끗한, 과일, 잘 익은 배","균형 잡힌, 몰트, 꽃, 부드러운, 달콤한","긴 여운, 달콤한, 미묘한, 스모키"
레이디 오브 더 글렌 세인트 브리짓 커크 #2,블렌디드 몰트 위스키,45.1,"베르가못, 오렌지, 대추야자","달콤한, 오일리, 흑설탕, 살구","다크 초콜릿, 꿀, 복합적인"
글렌 스코샤 8년 캠벨타운 몰트 페스티벌,싱글몰트 위스키,56.5,"진저 브레드, 스모키, 건포도, 흙내음, 핵과류, 요거트","치즈, 미네랄리티, 계피, 화이트 초콜릿, 산딸기, 피트","잘 익은 감귤, 캐러멜, 스모키한 베이컨, 바다 내음, 짭짤한"
블라드녹 퓨어 스콧 미드나이트 피트,블렌디드 위스키,44.5,"토피, 시트러스, 꽃","사과, 바닐라 커스터드, 스모키, 꿀","달콤한, 옅은 피트, 긴 여운"
맥캘란 오스쿠로,싱글몰트 위스키,46.5,"다크 초콜릿, 오렌지, 바닐라","말린 무화과, 오렌지, 사과, 부드러운","따뜻한, 오크, 스모키, 긴 여운"
스프링뱅크 18년,싱글몰트 위스키,46.0,"레몬 샤베트, 사과, 토피, 시나몬, 배, 아몬드, 자두 조림","마지팬, 사과, 커피, 오렌지 껍질, 체리, 진저 브레드, 메이플 시럽, 캐러멜","몰트, 피트, 다크 초콜릿, 멜론, 우디, 아니스"
롱로우 18년,싱글몰트 위스키,46.0,"바비큐, 가죽, 천도 복숭아, 멘톨, 흙내음","꿀, 버터스카치, 바이올렛, 오렌지 껍질","타바코, 피칸, 흙내음"
산시바 스페이사이드 19년 셰리 캐스크,싱글몰트 위스키,45.2,"깨끗한, 우아한, 오렌지, 담배, 헤이즐넛, 몰트","우디, 검붉은 과일, 건포도, 시나몬","다크 초콜릿, 달콤한, 생강, 구운 무화과, 나무"
XOP 보모어 25년,싱글몰트 위스키,52.7,"바다 내음, 스모키, 피트","꿀, 스모키, 퍼지","달콤한, 스모키, 풍부한"
XOP 스페이사이드 30년 CS,싱글몰트 위스키,51.1,"퍼지, 구운 사과, 생강 줄기, 계피, 오크","꿀, 꽃, 달콤한, 과일 샐러드, 오일리, 향신료","정향, 생강, 후추, 과일"
스모크 헤드,싱글몰트 위스키,43.0,"우드, 스모키, 피트, 스파이스, 달콤한","스모키, 피트, 레몬, 스모키, 진저, 자두","이국적인, 향신료, 감귤, 강렬한"
맥도웰 넘버원,블렌디드 위스키,42.8,"몰트, 멘톨, 호밀빵","몰트, 달콤한, 꿀, 바닐라, 미묘한","달고나, 나무"
