name,Kind,Alcohol,Aroma,Taste,Finish
덕혼 패러덕스,레드 와인,14.9,"블루베리, 라즈베리, 딸기, 바닐라","블랙 체리, 타닌, 블랙베리","오크, 스파이시, 모카, 시나몬, 초콜릿"
비냐 페냐롤렌 아줄,레드 와인,14.9,"배, 무화과, 꽃, 허브","체리, 블루베리, 검은 과일, 미네랄리티","오크, 구아바, 후추"
"카스텔로 디 볼파이아, 끼안티 클라스코 리제르바",레드 와인,14.0,"체리, 꽃, 가죽, 스모키","딸기, 라즈베리, 크랜베리, 발사믹","오크, 바닐라, 버섯, 타바코, 흙내음"
자리스 시라,레드 와인,15.0,"가죽, 코코아, 흙내음, 스모키","블랙베리, 자두, 블랙커런트, 블랙 체리","오크, 바닐라, 초콜릿, 타바코"
다우 포트 파인 화이트 포트,포트 와인,19.0,"견과류, 시트러스, 감귤","핵과류, 열대 과일, 허브, 생강, 꿀","신선한, 긴 여운"
차크라 바르다,레드 와인,12.5,"딸기, 스모키, 삼나무, 라즈베리, 체리","석류, 미네랄리티, 초콜릿, 자두, 체리, 블루베리, 크랜베리","흙내음, 가죽, 정향, 담배, 바닐라, 오크"
"실버 고스트, 나파 밸리 까베르네 소비뇽",레드 와인,14.8,"카시스, 삼나무, 흑연, 초콜릿","블랙 체리, 블루베리, 다크 초콜릿, 토스티, 검은 과일","바닐라, 스모키, 오크, 커피"
몬테스 알파 메를로,레드 와인,14.5,"타바코, 오크, 초콜릿, 모카, 커피, 바닐라","블랙베리, 블랙커런트, 블루베리, 체리, 자두","가죽, 블랙베리, 블랙커런트, 블루베리, 체리, 스모키, 흙내음, 후추, 흑연, 코코아, 자두"
양가라 PF 쉬라즈,레드 와인,14.0,"흙내음, 타바코, 가죽, 감초, 후추, 스모키","블랙베리, 블랙커런트, 미네랄리티, 올리브, 잼, 블랙 체리, 자두, 체리","오크, 코코아, 바닐라, 초콜릿"
"더 프리즈너, 데랑지 레드 블렌드",레드 와인,15.2,"체리, 블루베리, 정향, 세이지, 삼나무","블랙 체리, 캐러멜, 블랙베리","바닐라, 오크, 모카, 다크 초콜릿"
덕 헌터 말보로 소비뇽 블랑,화이트 와인,12.7,"자두, 멜론, 자몽, 레몬 셔벗, 키위, 할라피뇨, 살구","핵과류, 복숭아, 귤, 리치, 미네랄리티","라임, 풀"
샤또 메종 블랑쉬,레드 와인,14.5,"세이지, 딸기, 감초, 삼나무","배, 라즈베리, 블랙베리","오크, 모카, 스파이시, 바닐라, 흙내음"
이스까이 말벡 - 까베르네 프랑,레드 와인,14.5,"바이올렛, 스모키, 후추, 민트","자두, 카시스, 체리, 블랙베리","오크, 바닐라, 초콜릿, 담배, 가죽, 흙내음"
샌드맨 파인 루비 포트,포트 와인,19.5,"체리, 잼, 바닐라, 향신료, 오크","달콤한, 건포도, 블랙 체리, 캐러멜, 초콜릿, 블랙베리","허브, 오크, 담배, 바닐라, 긴 여운"
투핸즈 벨라스 가든,레드 와인,15.0,"라벤더, 검붉은 과일, 후추, 감초","달콤한, 자두, 체리, 타닌, 흑연, 블랙베리","바닐라, 오크, 초콜릿, 커피, 가죽, 긴 여운"
투핸즈 릴리스 가든,레드 와인,16.5,"후추, 민트, 유칼립투스, 블랙커런트","자두, 검붉은 과일, 체리, 블루베리, 블랙베리","오크, 바닐라, 초콜릿, 모카, 가죽, 흙내음"
마르케제 안티노리 끼안티 클라시코 리제르바,레드 와인,13.5,"붉은 과일, 바닐라, 삼나무, 가죽","블랙 체리, 자두, 캐러멜, 코코넛, 블랙베리, 초콜릿","오크, 감초, 발사믹, 긴 여운"
라 스피네따 일 네로 디 카사노바,레드 와인,13.5,"가죽, 담배, 커피","오크, 발사믹, 자두, 체리, 라즈베리, 크랜베리","바닐라, 감초, 다크 초콜릿, 흙내음"
라 스피네따 모스카토 다스티 브리꼬 콸리아,스파클링 와인,4.5,"레몬, 라임, 오렌지, 시트러스, 감귤","배, 복숭아, 사과, 멜론, 청사과, 미네랄리티","꿀, 리치, 열대 과일, 망고, 키위"
라 스피네따 바롤로 가레띠,레드 와인,14.5,"레드베리, 허브, 달콤한, 라즈베리, 담배, 민트","크랜베리, 자두, 라즈베리, 딸기, 체리","바닐라, 초콜릿, 담배, 오크, 가죽, 스파이시"
라 스피네따 랑게 네비올로,레드 와인,14.0,"블루베리, 검붉은 과일, 장미","자두, 잼, 체리, 블랙베리, 초콜릿","오크, 바닐라, 가죽, 흙내음"
"에밀리아나, 코얌",레드 와인,14.6,"흙내음, 가죽, 스모키, 코코아","브램블, 카시스, 잼, 블랙체리, 라즈베리, 블랙커런트, 블랙베리","바이올렛, 흙내음, 초콜릿, 커피, 삼나무, 버섯, 담배, 바닐라, 오크, 로즈마리, 후추"
마쩨이 필리프,레드 와인,13.5,"민트, 허브, 커피, 말린 꽃, 블랙커런트","시나몬, 정향, 블랙 체리, 다크 초콜릿","오크, 나무, 담뱃잎, 자두, 긴 여운"
마인크랑 '프로사 로제 프리잔테',로제 와인,10.5,"루바브, 장미, 말린 살구, 흙내음","딸기, 오렌지, 라즈베리, 산딸기, 체리, 크랜베리, 효모, 미네랄리티","수박, 꿀, 오렌지 껍질"
마인크랑 '바이싸 뮬아챡',오렌지 와인,11.5,"자몽, 오렌지, 레몬, 귤, 시트러스, 감귤","복숭아, 살구, 사과, 배, 멜론","열대 과일, 리치, 파인애플"
마인크랑 '로터 뮬아챡',레드 와인,11.0,"석류, 수박, 후추, 흙내음","라즈베리, 크랜베리, 자두, 딸기, 체리, 미네랄리티, 블랙베리","스모키, 치즈, 발사믹, 자몽, 라임"
리아논 레드 블렌드,레드 와인,14.0,"자두, 블루베리, 잼, 블랙베리","오크, 체리, 라즈베리, 크랜베리, 딸기","오크, 바닐라, 담배, 모카, 커피, 초콜릿"
리락 바이 로저 사봉,레드 와인,15.0,"체리, 딸기, 라즈베리, 붉은 과일","블랙 체리, 자두, 블랙커런트, 블랙베리","후추, 민트, 감초, 시나몬, 가죽, 스모키"
루이 자도 샤블리,화이트 와인,13.0,"레몬, 과일, 은은한, 라임, 시트러스","젖은 돌, 미네랄리티",경쾌한
루이 자도 부르고뉴 피노 누아,레드 와인,12.5,"체리, 라즈베리, 가벼운, 오크, 딸기, 붉은 과일","실키, 산뜻한, 붉은 과일",타닌
루이 자도 부르고뉴 샤르도네,화이트 와인,13.0,"흰 꽃, 오크, 바닐라, 과일, 신선한","시트러스, 레몬, 사과, 자몽","깔끔한, 신선한"
루이스 엠 마티니 나파 밸리 까베르네 소비뇽,레드 와인,13.0,"체리, 딸기, 라즈베리, 붉은 과일","자두, 잼, 시나몬, 딸기, 블랙베리, 초콜릿","오크, 바닐라, 가죽, 담배, 후추, 흙내음"
루이 로드레 브뤼 프리미에,스파클링 와인,12.0,"브리오슈, 헤이즐넛, 사과, 효모","사과, 살구, 배, 파인애플, 버터, 바닐라","레몬, 자몽, 오렌지, 견과류, 시트러스, 감귤"
러시안 잭 피노 누아,레드 와인,13.5,"삼나무, 가죽, 스모키","딸기, 체리, 앵두, 라즈베리, 검붉은 과일","허브, 올리브, 버섯, 흙내음"
러시안 잭 소비뇽 블랑,화이트 와인,12.5,"레몬, 라임, 꽃, 레몬 그라스","구스베리, 패션프루트, 라임, 구아바, 망고, 미네랄리티","과일, 산뜻한, 허브"
돈나푸가타 안씰리아,화이트 와인,13.0,"브리오슈, 살구, 꽃, 민트, 아몬드","배, 복숭아, 사과, 멜론, 청사과, 미네랄리티","꿀, 열대 과일, 망고, 리치, 흙내음"
"도미니오 드 핑구스, PSI",레드 와인,14.5,"무화과, 삼나무, 아몬드, 딜, 블랙베리","체리, 블랙베리, 카시스, 배, 블루베리, 자두","흙내음, 버섯, 스모키, 가죽, 바닐라, 오크"
도그 포인트 소비뇽 블랑,화이트 와인,13.5,"허브, 열대 과일, 시트러스, 감귤","복숭아, 구아바, 멜론, 귤","깔끔한, 상큼한, 미네랄리티"
델링퀀트 록산느 더 레이져,레드 와인,13.0,"장미, 체리, 라즈베리, 흙내음","블랙 체리, 자두, 잼, 요거트, 딸기, 크랜베리, 석류","스모키, 후추, 감초, 초콜릿"
델링퀀트 프리티 보이,로제 와인,11.5,"딸기, 라즈베리, 체리, 레몬, 멜론","딸기, 수박, 꿀, 자몽, 미네랄리티","열대 과일, 구아바, 망고"
덕혼 나파 밸리 메를로,레드 와인,14.4,"제비꽃, 허브","자두, 캐러멜, 카시스","바닐라, 계피, 향신료"
덕혼 디코이 메를로,레드 와인,13.5,"체리, 딸기, 라즈베리, 붉은 과일","자두, 블루베리, 코코아, 미네랄리티, 블랙커런트","오크, 바닐라, 가죽, 스모키, 버섯, 흙내음"
노통 리제르바 말벡,레드 와인,14.5,"과일, 제비꽃, 붉은 과일, 가죽, 흙내음","블랙 체리, 자두, 블랙커런트, 블랙베리","시가, 바닐라, 스모키, 오크, 다크 초콜릿"
노바디스 히어로 소비뇽 블랑,화이트 와인,12.5,"라임, 자몽, 꽃, 안젤리카, 시트러스, 감귤","열대 과일, 파인애플, 리치, 키위, 구아바, 미네랄리티","풀, 토마토, 복숭아, 치즈"
끌로 뒤 발 까베르네 소비뇽,레드 와인,14.5,"과일, 다크 초콜릿, 건포도, 오크, 가죽, 향신료","바닐라, 체다 치즈, 토스티, 타닌, 블랙 페퍼, 모카, 베리 파이","가죽, 담배, 바닐라, 오크"
그리기치 힐스 까베르네 소비뇽,레드 와인,14.2,"흙내음, 가죽, 스모키, 코코아","캐러멜, 미네랄리티, 코코아, 카시스, 블랙체리, 블랙커런트, 자두, 블랙베리","오크, 초콜릿, 커피, 삼나무, 담배, 바닐라"
그랑 파시오네,레드 와인,14.0,"체리, 딸기, 복숭아","자두, 블루베리, 오크, 바닐라","오크, 블랙베리, 긴 여운"
그라함 엑스트라 드라이 화이트 포트,포트 와인,19.0,"레몬, 자몽, 아카시아, 허브, 캐모마일","잼, 파인애플 캔디, 복숭아, 청사과","오렌지 껍질, 배, 살구, 꿀"
군트럼 리슬링,화이트 와인,9.5,"사과, 청사과, 시트러스, 감귤","멜론, 파인애플, 꿀, 살구, 미네랄리티, 열대 과일","복숭아, 레몬, 라임, 자몽"
가야 프로미스,레드 와인,14.0,"흙내음, 검붉은 과일, 가죽, 브램블, 블루베리","코코아, 캐러멜, 미네랄리티, 카시스, 블랙체리, 블랙커런트, 자두, 블랙베리","초콜릿, 커피, 삼나무, 담배, 바닐라, 오크"
19 크라임스 쉬라즈,레드 와인,14.5,"바닐라, 삼나무, 코코넛, 넛맥, 딜","바닐라, 체리, 라즈베리, 버터, 자두, 캐러멜","커피, 담배, 다크 초콜릿"
19 크라임스 소비뇽 블록,화이트 와인,12.0,"청포도, 꿀, 구아바, 구스베리, 패션프루트","신선한, 산미, 배, 복숭아, 멜론, 망고, 파인애플","산뜻한, 살구, 청사과, 오크"
19 크라임스 하드 샤르도네,화이트 와인,16.0,"꿀, 버터스카치, 오크, 복숭아, 사과, 멜론, 배","오일리, 허니듀, 청사과, 살구, 바나나","오크, 버터, 바닐라, 긴 여운"
19 크라임스 레드 블렌드,레드 와인,13.5,"블랙베리, 오크, 담배","바닐라, 버터, 부드러운, 초콜릿, 캐러멜","바닐라, 다크 초콜릿"
디킨 모스카토,화이트 와인,7.0,"열대 과일, 청사과, 라임, 머스크","가벼운, 산뜻한, 탄산감","상큼한, 산뜻한"
필리터리 게뷔르츠트라미너 리슬링,화이트 와인,12.0,"장미꽃, 라임, 자몽, 복숭아","라임 주스, 레드 자몽, 산뜻한, 달콤한","조화로운, 생동감, 균형 잡힌"
헨켈 블랑 드 블랑,스파클링 와인,11.5,"잘 익은 사과, 배, 복숭아, 바닐라","플로럴, 청사과, 시트러스, 레몬","실키, 복합적인, 균형 잡힌"
"로저 구라트, 브뤼 로제 매그넘",로제 스파클링 와인,12.0,"청사과, 배, 복숭아","감미로운, 부드러운, 산미","균형 잡힌, 부드러운"
헨켈 트로켄,스파클링 와인,11.5,"사과, 배, 복숭아, 꿀","사과, 레몬, 시트러스","크리스피, 산뜻한"
두르뜨 그랑 떼루아 쏘떼른,디저트 와인,13.5,"살구, 오렌지, 자몽, 열대 과일, 아카시아꽃, 꿀","진한, 산뜻한, 달콤한",다채로운
"프로메스 드 두르뜨,블라이 꼬뜨 드 보르도",레드 와인,14.0,"신선한, 과일, 블랙 체리","딸기, 잘 익은 체리, 타닌, 부드러운, 둥근","균형 잡힌, 조화로운"
피코 마카리오 피에몬테 로사토 라비뇽,로제 와인,12.5,"꽃, 과일, 산뜻한","부드러운, 산미, 균형 잡힌","균형 잡힌, 부드러운, 깔끔한"
데블스 캔디 레드 블렌드,레드 와인,15.5,"블루베리, 라즈베리, 블랙베리, 다크 초콜릿","풍부한, 복합적인","긴 여운, 조화로운"
후안길 블랑코,레드 와인,15.0,"타바코, 커피, 흙내음, 가죽, 스모키","오크, 블랙베리, 블랙 체리, 자두, 캐러멜, 카시스","오크, 바닐라, 초콜릿, 삼나무, 정향"
"콜롬비아 크레스트, 그랜드 에스테이트 샤르도네",레드 와인,13.5,"오크, 바닐라, 사과","배, 멜론, 크렘 브륄레","캐러멜, 버터스카치"
포티 파인 루비,포트 와인,19.0,"체리, 수박, 오크","레드베리, 건자두","달콤한, 긴 여운"
포티 파인 화이트,포트 와인,19.0,"아몬드, 호두, 견과류","건포도, 견과류","산미, 긴 여운"
라 펠리시다드 가르나차 돌체,레드 와인,12.0,"블랙체리, 자두, 라즈베리","카시스, 감초, 산뜻한","달콤한, 쌉쌀한, 잘 익은 과일, 균형 잡힌"
베로체 로쏘,스파클링 와인,5.5,"장미, 라즈베리, 신선한, 과일","은은한, 달콤한, 향긋한","탄산감, 과일, 긴 여운"
도멘 쟝 도비사 샤블리 프리미에 크뤼 바이용,화이트 와인,13.0,"배, 사과, 복숭아","젖은 돌, 탄산감, 꿀","레몬, 시트러스, 자몽"
"루이 라뚜르, 샤블리 프리미에 크루",화이트 와인,13.0,"시트러스, 레몬, 자몽","미네랄리티, 꿀, 젖은 돌","사과, 청사과, 복숭아"
루이 미쉘 에 피스 샤블리 프리미에 크뤼 몬티 드 또네흐,화이트 와인,12.0,"미네랄리티, 꿀, 젖은 돌","레몬, 시트러스, 감귤, 라임","꿀, 청사과"
레볼레 피노 누아,레드 와인,13.0,"산딸기, 향긋한, 붉은 과일","프루티, 풍부한, 균형 잡힌","조화로운, 균형 잡힌"
"라바스께이라, 리제르바 다 파밀리아 화이트",화이트 와인,12.0,"오크, 바닐라, 시트러스","레몬, 배","가벼운, 미네랄리티"
"라바스께이라, 리제르바 다 파밀리아 레드",레드 와인,13.5,"오크, 블랙베리, 꽃","바닐라, 건자두, 블랙베리","긴 여운, 부드러운"
"몰리두커, 카니발 오브 러브",레드 와인,16.0,"블랙베리, 블루베리, 체리, 초콜릿, 민트","모카, 부드러운, 오크, 초콜릿","바닐라, 자두, 후추"
카롤리나 상그리아 오렌지,디저트 와인,5.5,"오렌지, 살구, 시나몬","오렌지, 시트러스, 감귤","상큼한, 달콤한"
카롤리나 상그리아 레몬,디저트 와인,5.5,"레몬, 시나몬","레몬, 라임","상큼한, 달콤한"
페렐라다 파비올라,레드 와인,14.5,"과일, 진한, 복합적인, 오크, 스파이시","단단한 구조감, 부드러운 타닌",조화로운
장 클로드 쿠르토 샤블리,화이트 와인,12.5,"레몬, 감귤, 베르가못, 과일, 신선한","산미, 미네랄리티, 풍부한",신선한
빅토리아 토니,포트 와인,17.5,"달콤한, 버터","딸기, 체리, 풍성한","긴 여운, 과일"
"베끼아 토레, 샤르도네",화이트 와인,13.0,"열대 과일, 신선한","우아한, 과일",긴 여운
말트레 소비뇽 블랑,화이트 와인,11.5,"열대 과일, 라임","열대 과일, 신선한",복합적인
그랑 뀌베 1531 브뤼,스파클링 와인,12.5,"배, 그린 애플, 감귤류, 헤이즐넛, 토스트","균형 잡힌, 탄산감",긴 여운
루이나 블랑 드 블랑,스파클링 와인,12.5,"시트러스, 구운 빵, 사과, 배","우아한, 신선한","청량한, 미네랄리티"
버터넛 피노 누아,레드 와인,13.9,"블랙베리, 라즈베리, 체리","바닐라, 산뜻한","긴 여운, 스파이시"
무니아 카렉터 2017,레드 와인,14.5,"시나몬, 정향, 버터, 코코넛","커피, 말린 과일, 블랙베리, 균형 잡힌, 부드러운 타닌","바닐라, 시나몬, 긴 여운"
펜폴즈 Lot 518 바이주,포트 와인,21.5,"자두, 쌀, 꽃","감칠맛, 곡물, 과일",긴 여운
"베가 시실리아, 발부에나 넘버5 리제르바 2016",레드 와인,13.5,"건자두, 오크, 바닐라, 가죽","블루베리, 체리, 후추","스모키, 긴 여운"
"베가 시실리아, 발부에나 넘버5 리제르바 2017",레드 와인,13.5,"건자두, 오크, 바닐라, 가죽","블루베리, 체리, 후추","스모키, 긴 여운"
칸티네 체치 투 유 로쏘,스파클링 와인,11.0,"딸기, 산딸기, 블랙베리, 다채로운, 과일, 복합적인","강렬한, 실키, 우아한, 신선한","균형 잡힌, 균형 잡힌"
"투핸즈, 아레스 쉬라즈",레드 와인,14.5,"블랙베리, 향신료, 흰 꽃","바닐라, 라벤더, 담배","후추, 다크 초콜릿, 복합적인"
"투핸즈, 아프로디테 까베르네 소비뇽",레드 와인,15.3,"담뱃잎, 커피, 시가","검은 과일, 바닐라, 페이스트리","신선한, 흑연, 시가, 우아한"
산테로 958 러브,스파클링 와인,11.5,"사과, 라임, 아카시아","배, 레몬, 구스베리, 토마토","복합적인, 풍부한"
르 쁘띠 깔롱 2017,레드 와인,3.8,"초콜릿, 바닐라, 타바코","블랙커런트, 블랙베리, 가죽","흙내음, 발사믹, 자두"
라스 로카스 가르나차,레드 와인,15.3,"체리, 라즈베리, 산딸기","블랙베리, 자두, 검은 과일","오크, 바닐라, 담배"
도미니오 데 알마 셀렉시옹,레드 와인,14.5,"체리, 붉은 과일, 딸기","초콜릿, 담배, 스모키","흙내음, 미네랄리티, 스모키"
샴부 그랑 리저브,레드 와인,13.5,"블랙 페퍼, 블랙베리, 카시스","과일, 풍부한, 타닌",긴 여운
